SampleID	place	p_class	Eriophyoidea_family	geographic_emarcation	longitude	latitude	heigh	bio12	bio15	bio18	bio2	bio3	bio8	plant	Relationship	Group	Zoogeographical
YN580_3	YN	Gymnospermae	Eriophyidae	Subtropical evergreen broad-leaved forest	98.7576	25.9668	2102	1375	78	748	110	48	183	47	Gymnospermae_Eriophyidae	GE	Southwest Region
YN580_4	YN	Gymnospermae	Eriophyidae	Subtropical evergreen broad-leaved forest	98.7576	25.9668	2102	1375	78	748	110	48	183	47	Gymnospermae_Eriophyidae	GE	Southwest Region
YN580_5	YN	Gymnospermae	Eriophyidae	Subtropical evergreen broad-leaved forest	98.7576	25.9668	2102	1375	78	748	110	48	183	47	Gymnospermae_Eriophyidae	GE	Southwest Region
YN583_1	YN	Gymnospermae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.9451	27.9005	3616	783	99	494	120	45	102	69	Gymnospermae_Diptilomiopidae 	GE	Southwest Region
YN583_2	YN	Gymnospermae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.9451	27.9005	3616	783	99	494	120	45	102	69	Gymnospermae_Diptilomiopidae 	GE	Southwest Region
YN583_3	YN	Gymnospermae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.9451	27.9005	3616	783	99	494	120	45	102	69	Gymnospermae_Diptilomiopidae 	GE	Southwest Region
YN583_4	YN	Gymnospermae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.9451	27.9005	3616	783	99	494	120	45	102	69	Gymnospermae_Diptilomiopidae 	GE	Southwest Region
YN583_5	YN	Gymnospermae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.9451	27.9005	3616	783	99	494	120	45	102	69	Gymnospermae_Diptilomiopidae 	GE	Southwest Region
YN589_1	YN	Dicotyledoneae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.9451	27.9005	3616	783	99	494	120	45	102	69	Dicotyledoneae_Diptilomiopidae 	DED	Southwest Region
YN589_2	YN	Dicotyledoneae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.9451	27.9005	3616	783	99	494	120	45	102	69	Dicotyledoneae_Diptilomiopidae 	DED	Southwest Region
YN589_3	YN	Dicotyledoneae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.9451	27.9005	3616	783	99	494	120	45	102	69	Dicotyledoneae_Diptilomiopidae 	DED	Southwest Region
YN589_4	YN	Dicotyledoneae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.9451	27.9005	3616	783	99	494	120	45	102	69	Dicotyledoneae_Diptilomiopidae 	DED	Southwest Region
YN589_5	YN	Dicotyledoneae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.9451	27.9005	3616	783	99	494	120	45	102	69	Dicotyledoneae_Diptilomiopidae 	DED	Southwest Region
YN593_1	YN	Dicotyledoneae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Diptilomiopidae 	DED	Southwest Region
YN593_2	YN	Dicotyledoneae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Diptilomiopidae 	DED	Southwest Region
YN593_3	YN	Dicotyledoneae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Diptilomiopidae 	DED	Southwest Region
YN593_4	YN	Dicotyledoneae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Diptilomiopidae 	DED	Southwest Region
YN593_5	YN	Dicotyledoneae	Diptilomiopidae 	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Diptilomiopidae 	DED	Southwest Region
YN594_1	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN594_2	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN594_3	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN594_4	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN594_5	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN598_1	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN598_2	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN598_3	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN598_4	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN598_5	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	99.7069	27.8583	3292	777	96	479	118	45	121	22	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN613_1	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.2477	27.1257	2881	947	102	601	117	48	133	71	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN613_2	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.2477	27.1257	2881	947	102	601	117	48	133	71	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN613_3	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.2477	27.1257	2881	947	102	601	117	48	133	71	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN613_4	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.2477	27.1257	2881	947	102	601	117	48	133	71	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN613_5	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.2477	27.1257	2881	947	102	601	117	48	133	71	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN618_1	YN	Gymnospermae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.1342	25.6709	2630	1066	89	615	111	49	167	90	Gymnospermae_Eriophyidae	GE	Southwest Region
YN618_2	YN	Gymnospermae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.1342	25.6709	2630	1066	89	615	111	49	167	90	Gymnospermae_Eriophyidae	GE	Southwest Region
YN618_3	YN	Gymnospermae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.1342	25.6709	2630	1066	89	615	111	49	167	90	Gymnospermae_Eriophyidae	GE	Southwest Region
YN618_4	YN	Gymnospermae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.1342	25.6709	2630	1066	89	615	111	49	167	90	Gymnospermae_Eriophyidae	GE	Southwest Region
YN618_5	YN	Gymnospermae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.1342	25.6709	2630	1066	89	615	111	49	167	90	Gymnospermae_Eriophyidae	GE	Southwest Region
YN620_1	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.1342	25.6709	2630	1066	89	615	111	49	167	90	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN620_2	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.1342	25.6709	2630	1066	89	615	111	49	167	90	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN620_3	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.1342	25.6709	2630	1066	89	615	111	49	167	90	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN620_4	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.1342	25.6709	2630	1066	89	615	111	49	167	90	Dicotyledoneae_Eriophyidae	DED	Southwest Region
YN620_5	YN	Dicotyledoneae	Eriophyidae	Subtropical evergreen broad-leaved forest	100.1342	25.6709	2630	1066	89	615	111	49	167	90	Dicotyledoneae_Eriophyidae	DED	Southwest Region
Z407_1	Z	Gymnospermae	Phytoptidae	Subtropical evergreen broad-leaved forest	119.3616	30.1885	128	1420	48	543	79	24	237	32	Gymnospermae_Phytoptidae	GP	Central China
Z407_2	Z	Gymnospermae	Phytoptidae	Subtropical evergreen broad-leaved forest	119.3616	30.1885	128	1420	48	543	79	24	237	32	Gymnospermae_Phytoptidae	GP	Central China
Z407_4	Z	Gymnospermae	Phytoptidae	Subtropical evergreen broad-leaved forest	119.3616	30.1885	128	1420	48	543	79	24	237	32	Gymnospermae_Phytoptidae	GP	Central China
